flood,Density_River,Density_Road,Distan2river,Distan2road_met,NDVI,aspect,curvature,dem,flowDir,lulc,rainfall,slope,twi,NDBI,NDWI
0,1.69E-04,0.002592144,1211.2571,6161.0493,0.19231343,209.05461,3,409,1,10,793.15955,9.47846,8.517954,-0.16967995,-0.7030739
0,3.36E-04,1.7674474,42.999996,1479.1683,0.24221402,239.03624,10,351,1,10,649.3562,4.0564528,7.945442,-0.013400942,-0.5557409
0,2.45E-04,3.0082629,693.6061,0,0.23337865,0,-8,51,64,50,915.0546,2.7851665,7.48858,0.14572601,-0.35250208
0,2.89E-05,1.0938522,3733.4033,1623.5549,0.44981298,343.7398,-21,649,2,10,1190.6968,11.458753,6.833501,-0.29307553,-0.6651539
0,0,1.0101935,7281.3984,1367.0946,0.2674415,252.97948,1,620,16,10,826.3394,11.736144,7.2012615,0.09927611,-0.5047509
0,2.58E-04,2.9014719,2139.264,764.0078,0.1262776,243.43495,11,222,4,40,569.4402,2.0766673,8.742048,0.18623199,-0.3128668
0,2.87E-04,5.964299,1924.5256,267.90518,0.40382975,155.55605,1,43,1,10,1075.9299,16.37869,7.686034,-0.38963908,-0.7324763
0,1.28E-04,2.176895,3904.5051,29.369543,0.15206666,296.56506,-8,645,8,40,461.35056,4.147893,7.4311743,0.0644185,-0.43739623
0,4.80E-04,2.5509622,945.99994,232.17186,0.28909045,213.69006,12,214,16,10,460.01984,5.012164,8.145448,-0.14074074,-0.632266
0,1.18E-04,2.482419,3444.2588,1235.8004,0.44033873,141.24191,-12,265,4,10,867.5969,20.260078,7.66,-0.3046903,-0.7160348
0,2.07E-04,2.0785434,560.9764,171.99998,0.1657249,325.30484,-5,196,32,30,322.73495,3.6676545,7.2461305,0.10063524,-0.5340747
0,1.38E-04,2.725854,3161.9065,182.43353,0.12309707,288.43494,0,348,64,40,491.8318,5.1280046,6.991125,0.15189873,-0.40896514
0,4.45E-05,2.9282994,2278.315,0,0.15440214,204.44395,4,689,4,50,323.0726,2.8044105,7.311164,0.11423684,-0.36018682
0,1.18E-04,7.4669333,1682.0095,70.18832,0.3617946,194.03624,-5,22,16,10,952.8348,1.9147184,6.6590023,-0.14606096,-0.6251699
0,1.47E-04,0.6648123,951.2519,922.6879,0.41307732,196.69925,-10,235,8,10,1068.2008,22.940786,7.434991,-0.3682407,-0.70783216
0,2.28E-04,1.0348791,1016.2954,447.3341,0.18821044,180,9,469,4,30,510.58826,13.231889,7.5587173,0.013747228,-0.4821726
0,2.68E-04,9.535284,733.95624,29.369543,0.31019098,-1,3,15,128,30,1240.8295,0,8.1827965,-0.076652795,-0.5946316
0,3.20E-06,3.788775,6061.521,625.1871,0.1897079,63.434948,17,485,128,10,467.2482,18.073837,8.273055,0.11130502,-0.46188197
0,2.22E-04,1.416034,263.06372,60.811176,0.1254132,71.56505,-19,184,2,40,377.9591,3.6676545,11.859108,0.26504064,-0.3251599
0,4.52E-04,12.087109,519.99207,30.405584,0.27585226,78.69007,-7,24,1,50,1079.612,1.1842326,7.3533287,-0.052678414,-0.58941287
0,1.12E-04,3.1387513,182.43353,0,0.11797418,0,-3,9,32,50,932.28705,0.4645502,8.181357,0.18532111,-0.39732495
0,2.84E-04,2.3127663,338.82135,300.64584,0.28847814,247.83365,-1,439,8,30,689.4482,13.299998,8.040947,-0.05197579,-0.5739015
0,3.09E-04,6.509919,2128.206,243.2447,0.4953785,66.80141,-1,660,4,10,295.08862,1.7684314,6.65863,-0.30796993,-0.7614419
0,1.21E-04,1.5096946,3572.688,778.77313,0.2710827,160.51387,0,176,2,10,1035.93,15.616954,7.5478544,-0.23646247,-0.5953601
0,2.22E-04,0.40281174,555.68866,2567.579,0.25654474,71.56505,5,225,16,10,784.7154,1.4687471,7.9250646,-0.039689388,-0.58866185
0,3.47E-05,0.760511,4967.321,1440.3245,0.07301599,130.60129,-31,911,4,10,428.72537,4.275084,11.859108,0.16889375,-0.4826104
0,1.61E-04,1.2193707,1636.2325,1552.7303,0.28234708,340.86636,-9,250,32,30,337.93698,11.874286,7.2486243,-0.1347164,-0.59799373
0,3.23E-04,2.8278236,1035.3513,107.49999,0.25033763,255.25644,0,231,32,40,334.70273,4.5539675,7.1292768,-4.27E-04,-0.5108439
0,1.46E-04,0.89600927,1067.7429,2232.923,0.332664,165.96376,2,424,4,10,985.0371,13.171008,7.6443734,-0.062410478,-0.5877676
0,2.33E-04,2.1726418,3579.1174,78.076004,0.37174407,192.80426,6,393,8,10,290.85977,10.366346,7.4440765,-0.28550297,-0.7388694
0,1.18E-04,0.24671412,1412.3108,3929.1868,0.23177722,284.74356,-7,1002,4,10,214.2297,4.5539675,7.4369516,-0.35196546,-0.74948543
0,7.28E-05,5.758697,4925.914,0,0.20668492,138.81407,6,382,2,40,430.20422,4.9261703,7.352759,0.051767226,-0.5002824
0,2.91E-04,7.125577,474.96176,121.62235,0.37824738,251.56505,-4,656,32,40,289.0165,1.4687471,7.3520617,-0.099958174,-0.57014924
0,1.62E-04,5.5456896,1023.0685,30.405588,0.1491298,230.19443,20,353,16,30,451.03107,7.218233,7.535111,0.0331076,-0.47722375
0,2.46E-04,1.3324547,771.304,190.79468,0.35809204,85.601295,20,107,1,10,1044.9436,11.938426,8.306857,-0.16700059,-0.70195943
0,2.31E-04,2.42198,1473.4277,516.10016,0.3900888,230.90614,-2,173,16,10,933.3666,18.485085,7.886046,-0.12609923,-0.6559497
0,3.14E-04,4.5901537,944.40814,248.69066,0.5001178,232.12502,-7,526,64,30,280.1816,2.6465178,7.2269654,-0.36106333,-0.77705187
0,1.89E-04,1.9699876,3387.466,91.21677,0.23257144,71.56505,-2,643,1,40,475.97946,0.7344942,8.226492,-0.09974543,-0.5590551
0,1.87E-04,0.21442802,1951.9944,6069.907,0.41463923,344.57785,6,1262,64,10,536.2517,13.707802,7.494651,-0.35766897,-0.72454596
0,2.05E-04,3.4335914,396.04437,1021.6406,0.19087374,225,1,109,64,40,717.1311,2.6261098,7.587276,0.11127179,-0.38223165
0,1.91E-04,0.50815636,42.999996,3340.1902,0.22022891,163.61046,1,293,16,10,798.35486,23.317402,7.493033,-0.041262135,-0.5079086
0,8.46E-05,0.0993349,3861.5098,3923.5469,0.40394747,252.89728,-18,792,16,10,815.834,18.306622,7.197187,-0.35705602,-0.7547871
0,1.62E-04,2.5264876,1161.6191,188.9699,0.22438285,149.93141,5,58,2,40,912.3815,5.0861926,6.899616,0.2153724,-0.43555608
0,2.80E-04,2.9477105,1068.6045,1081.1156,0.22394481,66.80141,21,117,1,30,898.7441,1.7684314,9.144786,0.12121705,-0.45559898
0,1.98E-04,1.1448463,242.93658,60.811176,0.3817725,335.55603,-4,37,16,10,1071.8296,2.8044105,7.0283303,-0.20696746,-0.6888964
0,2.03E-04,1.8850337,584.6119,1047.071,0.080363445,135,-6,39,2,10,1107.7834,1.3137449,7.3547854,0.27697864,-0.25147796
0,0,6.4031076,6733.328,30.405588,0.32630056,270,-5,31,128,10,957.0333,0.4645502,8.150057,-0.12765758,-0.7119295
0,1.28E-04,1.0619267,2209.092,30.405588,0.16861948,36.869896,3,167,16,30,351.59573,2.3215306,7.5862846,0.14337224,-0.4302915
0,2.62E-04,2.317872,30.405588,591.0572,0.26600358,101.30993,-10,407,1,30,685.23096,2.367454,8.405094,1.72E-04,-0.5005176
0,1.84E-04,4.1609354,3720.9895,1746.716,0.41501862,61.79837,-5,575,1,10,912.75104,17.609928,7.880762,-0.33198285,-0.69184196
0,1.53E-04,1.9066513,1342.7197,273.6503,0.20126633,291.37064,3,187,16,30,313.5963,5.71784,7.779649,0.049154665,-0.56123894
0,2.25E-04,5.011064,2256.0837,30.405584,0.37463945,270,3,179,8,40,509.6454,2.3215306,8.471664,-0.38619676,-0.75247526
0,2.45E-04,1.3669573,856.5833,650.0334,0.37040854,308.08878,-11,131,64,30,1060.6055,10.79024,7.7498717,-0.37992945,-0.7068077
0,1.86E-04,2.5680785,2813.5898,151.33871,0.32344484,15.255118,3,732,64,40,378.78162,7.8948574,7.847944,-0.2734375,-0.5891365
0,2.00E-04,0.16892807,212.00636,3526.9485,0.44565773,300.06857,-6,211,32,10,968.1997,14.950005,7.3644705,-0.34977874,-0.7316101
0,3.09E-04,2.9223416,1548.6635,877.77454,0.27702674,295.9744,20,385,128,10,298.47897,9.974775,8.276479,-0.14613515,-0.61413115
0,2.22E-05,2.4028215,5653.6304,1086.5457,0.29770362,282.99463,9,326,16,10,311.59622,3.0959876,8.376747,-0.091806345,-0.6224554
0,1.95E-04,3.001144,1456.121,0,0.24377829,4.3987045,-3,56,2,10,913.1267,3.0257473,7.0269413,-0.0857688,-0.43118426
0,1.04E-04,0.098648876,1567.8914,4839.2905,0.43596074,29.908426,2,785,128,10,802.2814,27.856035,7.112159,-0.3109878,-0.7416691
0,5.97E-05,0.45173162,3024.2498,2953.7515,0.32574606,319.34323,-16,509,32,10,1114.0549,24.42921,7.4570374,-0.29214865,-0.6337327
0,2.52E-04,1.875029,539.19885,107.49999,0.40510327,194.03624,-2,46,1,10,1090.6256,1.9147184,7.490054,-0.40289518,-0.7523506
0,1.89E-04,1.2745414,789.821,491.34442,0.21626636,122.90524,-1,179,4,10,316.11548,4.6927934,7.625496,0.05004985,-0.5392569
0,1.56E-04,4.6974196,989.75085,60.811176,0.18198483,348.69006,-6,440,128,10,673.71124,2.367454,7.4326954,-0.002832861,-0.4581749
0,1.02E-04,0.45893487,3867.1597,3793.3342,0.44660848,93.270485,-29,613,4,10,917.53296,15.867627,7.0565968,-0.37613416,-0.7180958
0,4.14E-05,2.536218,3825.9175,71.47445,0.261319,151.69925,2,687,4,30,313.20667,3.4254887,8.874219,0.07233901,-0.53114754
0,1.06E-04,5.8449044,3648.461,107.49999,0.42810443,58.24052,15,731,64,10,281.38855,5.71784,8.010704,-0.2699172,-0.7311262
0,3.54E-04,0.009435162,1018.2944,5719.5444,0.3925233,10.713122,13,613,16,10,807.70245,8.679808,8.044282,-0.3229116,-0.7325656
0,2.09E-04,0.74415094,1162.4713,2760.1465,0.24025607,240.9454,1,349,16,10,809.04926,7.1372647,8.131308,-0.08117932,-0.6131365
0,1.79E-04,1.5041815,3425.9956,152.02794,0.09687215,315,0,175,16,40,356.72226,0.6569588,7.4911194,0.14789228,-0.29978496
0,2.09E-04,0.914786,1607.2721,2232.5093,0.23579249,307.725,-16,431,32,30,300.72293,15.197753,7.265628,-0.005941866,-0.599183
0,3.22E-04,1.7901425,946.07776,1558.8734,0.37297463,30.963757,-14,620,32,10,371.93814,8.072643,6.7794695,-0.14817367,-0.64950496
0,1.03E-04,0,2147.3855,8101.5054,0.3770492,304.2157,-3,1046,32,10,706.73895,20.188059,8.012708,-0.3699798,-0.7353986
0,1.64E-04,1.8094621,1739.7278,292.06824,0.14519715,283.6713,2,562,8,10,469.63815,8.775692,7.389923,0.010242086,-0.48101705
0,2.12E-04,0.71487355,505.83286,1066.8744,0.111107245,295.2011,-7,311,8,10,540.7984,8.661703,7.6832685,0.0881943,-0.46606913
0,1.58E-04,1.0194091,2018.1127,321.67914,0.31849003,57.90741,7,121,128,10,926.45776,15.766082,7.681878,0.06492147,-0.5687308
0,2.18E-04,3.4173028,2758.6357,71.47445,0.20033261,53.1301,18,351,128,10,325.93478,2.3215306,9.243755,-0.11700122,-0.6122939
0,2.01E-04,1.854753,4747.954,1153.8528,0.24039811,22.89055,5,235,64,10,353.78088,11.201203,7.8698997,-0.074725606,-0.5951797
0,1.51E-04,2.6544082,1719.8007,1186.3694,0.31665856,166.47684,-3,757,2,30,289.83536,18.232029,7.7361326,-0.06063165,-0.6020408
0,1.66E-04,4.1665945,3252.1575,85.99999,0.46480775,348.69006,-10,717,1,10,394.55878,3.548659,6.07081,-0.20272315,-0.73770493
0,2.64E-04,2.3395867,1009.01154,100.44561,0.15572168,215.53767,6,141,16,30,699.0814,22.708897,8.002416,0.14939626,-0.4734108
0,0,8.334296,6760.6714,30.405588,0.08698501,146.30994,-1,807,2,10,318.19888,1.6745193,7.7209964,0.1402715,-0.2917847
0,8.58E-05,2.7107384,1449.8754,100.44561,0.10843466,14.0362425,-20,242,16,40,468.9686,3.8251698,6.2376485,0.20604634,-0.35935512
